fecha 	 low 	 open 	 close 	 high 	 highpoint 	 lowpoint 	 ema short 	 ema mid 	 signal 	 shorttrend 	 midtrend 	 longtrend 	 action 
26/09/2007	4,7	4,8	4,78	4,8	4,9276	5,2594	-0,8926	false	false	null	null	UPTREND	0
27/09/2007	4,7	4,73	4,93	4,93	4,9279	5,2465	-0,7017	false	true	null	null	UPTREND	0
28/09/2007	4,93	4,95	5,06	5,1	4,9444	5,2392	-0,071	true	false	null	null	UPTREND	0
01/10/2007	4,95	5,06	5,04	5,06	4,9563	5,2314	0,4781	false	false	null	null	UPTREND	1
02/10/2007	5,04	5,05	5,05	5,15	4,968	5,2243	0,6656	true	false	null	null	UPTREND	0
03/10/2007	4,93	5	5,03	5,03	4,9758	5,2166	0,5215	false	false	null	null	UPTREND	0
04/10/2007	4,8	4,9	4,93	4,93	4,9701	5,2054	0,2489	false	true	null	null	UPTREND	0
05/10/2007	4,93	4,96	5,02	5,03	4,9763	5,1981	0,1377	false	false	null	null	UPTREND	0
08/10/2007	5	5,05	5,07	5,08	4,988	5,1931	0,2037	false	false	null	null	UPTREND	0
09/10/2007	5,05	5,1	5,23	5,23	5,0183	5,1946	0,7965	true	false	null	null	UPTREND	0
10/10/2007	5,15	5,2	5,19	5,22	5,0397	5,1944	1,0495	false	false	null	null	UPTREND	0
11/10/2007	5,12	5,19	5,13	5,25	5,051	5,1919	1,0349	false	true	null	null	UPTREND	0
12/10/2007	5,28	5,17	5,28	5,31	5,0796	5,1953	1,009	true	false	null	null	UPTREND	0
15/10/2007	5,28	5,28	5,28	5,28	5,1047	5,1986	1,0661	false	false	null	null	UPTREND	0
16/10/2007	5,15	5,24	5,15	5,24	5,1103	5,1967	0,9588	false	false	null	null	UPTREND	0
17/10/2007	5,14	5,17	5,14	5,2	5,1141	5,1945	0,5711	false	false	null	null	UPTREND	0
18/10/2007	5,1	5,15	5,18	5,2	5,1223	5,1939	0,2932	false	false	null	null	UPTREND	0
19/10/2007	5,09	5,12	5,09	5,17	5,1183	5,1899	0,1318	false	false	null	null	UPTREND	0
22/10/2007	5,05	5,05	5,1	5,1	5,116	5,1863	0	false	true	null	null	UPTREND	0
23/10/2007	5,13	5,15	5,16	5,18	5,1215	5,1853	-1	true	false	null	null	UPTREND	-1
24/10/2007	5,02	5,15	5,02	5,15	5,1088	5,1788	-0,1836	false	true	null	null	UPTREND	0
25/10/2007	5,08	5,1	5,15	5,15	5,1139	5,1777	-0,0339	false	false	null	null	DOWNTREND	0
26/10/2007	5,15	5,15	5,3	5,35	5,1372	5,1825	0,2901	false	false	null	null	DOWNTREND	1
29/10/2007	5,4	5,4	5,67	5,67	5,2038	5,2016	0,4301	false	false	null	null	DOWNTREND	0
30/10/2007	5,65	5,7	5,65	5,85	5,2596	5,2192	2,2596	true	false	null	null	DOWNTREND	0
31/10/2007	5,52	5,58	5,6	5,66	5,3021	5,2341	2,5133	false	false	null	null	DOWNTREND	0
01/11/2007	5,46	5,5	5,46	5,55	5,3219	5,243	1,8746	false	false	null	null	DOWNTREND	0
02/11/2007	5,46	5,46	5,75	5,75	5,3754	5,2629	1,8924	false	true	null	null	DOWNTREND	0
05/11/2007	5,53	5,75	5,55	5,75	5,3972	5,2741	1,4985	true	false	null	null	DOWNTREND	0
06/11/2007	5,55	5,55	5,55	5,55	5,4163	5,2849	1,5249	false	false	null	null	DOWNTREND	0
07/11/2007	5,4	5,5	5,45	5,5	5,4205	5,2914	0,7467	false	false	null	null	UPTREND	0
08/11/2007	5,3	5,35	5,3	5,42	5,4055	5,2918	0,1657	false	false	null	null	UPTREND	0
09/11/2007	5,3	5,3	5,45	5,49	5,411	5,298	-0,9725	true	false	null	null	UPTREND	-1
12/11/2007	5,21	5,45	5,29	5,45	5,3959	5,2976	-0,4095	false	false	null	null	UPTREND	0
13/11/2007	5,15	5,31	5,16	5,33	5,3664	5,2922	-0,6762	false	true	null	null	UPTREND	0
14/11/2007	5,18	5,2	5,2	5,25	5,3456	5,2886	-1,0735	false	false	null	null	UPTREND	0
15/11/2007	5,1	5,1	5,12	5,19	5,3174	5,282	-1,2795	false	false	null	null	UPTREND	0
16/11/2007	5	5,1	5,15	5,18	5,2965	5,2768	-1,145	false	false	null	null	UPTREND	0
19/11/2007	5	5,09	5,05	5,1	5,2657	5,2679	-0,3292	false	false	null	null	UPTREND	0
20/11/2007	4,94	5,05	4,94	5,1	5,225	5,2551	-1,4946	false	false	null	null	UPTREND	0
21/11/2007	4,85	4,94	4,94	4,94	5,1893	5,2427	-1,7151	false	true	null	null	DOWNTREND	0
22/11/2007	4,9	4,9	5	5	5,1657	5,2332	-1,5887	false	false	null	null	DOWNTREND	0
23/11/2007	4,8	5,05	4,9	5,05	5,1325	5,2201	-1,4954	true	false	null	null	DOWNTREND	0
26/11/2007	4,72	4,85	4,72	4,85	5,0809	5,2005	-1,7617	false	false	null	null	DOWNTREND	0
27/11/2007	4,7	4,72	4,88	4,9	5,0558	5,188	-1,7227	false	true	null	null	DOWNTREND	0
28/11/2007	4,91	4,92	4,98	5,05	5,0463	5,1798	-1,3981	true	false	null	null	DOWNTREND	0
29/11/2007	4,94	5	4,95	5	5,0343	5,1708	-0,7811	false	false	null	null	DOWNTREND	0
30/11/2007	4,8	4,99	4,8	5	5,005	5,1563	-0,8783	false	false	null	null	DOWNTREND	0
03/12/2007	4,7	4,85	4,72	4,85	4,9694	5,1391	-1,283	false	true	null	null	DOWNTREND	0
04/12/2007	4,73	4,75	4,73	4,8	4,9394	5,1231	-1,5308	false	false	null	null	DOWNTREND	0
05/12/2007	4,75	4,85	4,8	4,85	4,922	5,1104	-1,3492	false	false	null	null	DOWNTREND	0
06/12/2007	4,87	5	4,9	5	4,9193	5,1022	-0,8478	false	false	null	null	DOWNTREND	0
07/12/2007	4,88	5,08	4,94	5,08	4,9219	5,0958	-0,2929	true	false	null	null	DOWNTREND	0
10/12/2007	4,95	4,95	4,95	4,95	4,9254	5,0901	0,058	false	false	null	null	DOWNTREND	1
11/12/2007	4,9	4,96	4,9	5,05	4,9222	5,0826	0	true	false	null	null	DOWNTREND	0
12/12/2007	4,86	4,95	4,9	4,95	4,9194	5,0755	-1	false	false	null	null	DOWNTREND	-1
13/12/2007	4,75	4,9	4,75	4,9	4,8982	5,0627	-0,4824	false	false	null	null	DOWNTREND	0
14/12/2007	4,69	4,76	4,7	4,8	4,8735	5,0485	-0,8052	false	false	null	null	DOWNTREND	0
17/12/2007	4,65	4,67	4,7	4,9	4,8518	5,0348	-1,1088	true	false	null	null	DOWNTREND	0
18/12/2007	4,5	4,7	4,65	4,7	4,8266	5,0197	-1,1728	false	true	null	null	DOWNTREND	0
19/12/2007	4,58	4,65	4,6	4,65	4,7982	5,0033	-1,2285	false	false	null	null	DOWNTREND	0
20/12/2007	4,6	4,65	4,6	4,65	4,7735	4,9875	-1,2878	false	false	null	null	DOWNTREND	0
21/12/2007	4,62	4,62	4,75	4,8	4,7705	4,9781	-0,9232	true	false	null	null	DOWNTREND	0
24/12/2007	4,75	4,75	4,75	4,75	4,768	4,9692	-0,5029	false	false	null	null	DOWNTREND	0
25/12/2007	4,75	4,75	4,75	4,75	4,7657	4,9606	-0,129	false	false	null	null	DOWNTREND	0
26/12/2007	4,8	4,8	4,84	4,95	4,775	4,9559	0,0746	true	false	null	null	DOWNTREND	1
27/12/2007	4,73	4,8	4,74	4,8	4,7706	4,9474	0	false	false	null	null	DOWNTREND	0
28/12/2007	4,6	4,7	4,7	4,7	4,7618	4,9377	-1	false	true	null	null	UPTREND	-1
31/12/2007	4,7	4,7	4,7	4,7	4,7541	4,9284	-0,3482	false	false	null	null	UPTREND	0
01/01/2008	4,7	4,7	4,7	4,7	4,7473	4,9194	-0,3878	false	false	null	null	UPTREND	0
02/01/2008	4,5	4,67	4,5	4,67	4,7164	4,903	-0,7887	false	false	null	null	UPTREND	0
03/01/2008	4,36	4,45	4,36	4,47	4,6719	4,8817	-1,3582	false	false	null	null	UPTREND	0
04/01/2008	4,36	4,36	4,41	4,5	4,6391	4,8632	-1,7307	true	false	null	null	UPTREND	0
07/01/2008	4,34	4,42	4,38	4,45	4,6067	4,8442	-1,7524	false	false	null	null	UPTREND	0
08/01/2008	4,2	4,38	4,2	4,42	4,5559	4,819	-1,8871	false	false	null	null	UPTREND	0
09/01/2008	4,2	4,2	4,29	4,29	4,5227	4,7982	-1,8306	false	true	null	null	UPTREND	0
10/01/2008	4,29	4,29	4,35	4,37	4,5011	4,7807	-1,6931	false	false	null	null	UPTREND	0
11/01/2008	4,35	4,38	4,43	4,44	4,4922	4,7669	-1,0462	true	false	null	null	UPTREND	0
14/01/2008	4,3	4,36	4,36	4,36	4,4757	4,7509	-0,7768	false	false	null	null	DOWNTREND	0
15/01/2008	4,26	4,3	4,27	4,3	4,45	4,7321	-0,8508	false	false	null	null	DOWNTREND	0
16/01/2008	3,95	4,27	4,19	4,27	4,4175	4,7108	-1,2206	false	true	null	null	DOWNTREND	0
17/01/2008	4,2	4,2	4,3	4,35	4,4028	4,6947	-1,1661	false	false	null	null	DOWNTREND	0
18/01/2008	4,27	4,27	4,33	4,35	4,3937	4,6804	-0,9133	true	false	null	null	DOWNTREND	0
21/01/2008	3,98	4,05	3,98	4,15	4,342	4,6529	-1,2326	false	false	null	null	DOWNTREND	0
22/01/2008	3,96	4	4,24	4,28	4,3292	4,6368	-1,1456	false	true	null	null	DOWNTREND	0
23/01/2008	4,1	4,11	4,1	4,16	4,3006	4,6157	-1,5047	false	false	null	null	DOWNTREND	0
24/01/2008	4,17	4,25	4,2	4,25	4,288	4,5994	-0,89	false	false	null	null	UPTREND	0
25/01/2008	4,12	4,26	4,15	4,26	4,2708	4,5818	-0,989	true	false	null	null	UPTREND	0
28/01/2008	4,08	4,13	4,11	4,13	4,2507	4,5633	-0,8244	false	false	null	null	UPTREND	0
29/01/2008	4,06	4,11	4,06	4,11	4,2268	4,5435	-1,0181	false	false	null	null	UPTREND	0
30/01/2008	4,05	4,06	4,05	4,08	4,2047	4,5242	-1,0832	false	false	null	null	UPTREND	0
31/01/2008	4,05	4,06	4,1	4,15	4,1916	4,5076	-0,9713	false	true	null	null	UPTREND	0
01/02/2008	4,1	4,15	4,15	4,15	4,1864	4,4935	-0,6693	false	false	null	null	DOWNTREND	0
04/02/2008	4,18	4,2	4,21	4,22	4,1894	4,4824	-0,2413	true	false	null	null	DOWNTREND	0
05/02/2008	4,15	4,2	4,18	4,2	4,1882	4,4706	-0,0571	false	false	null	null	DOWNTREND	0
06/02/2008	4,1	4,1	4,15	4,21	4,1834	4,458	-0,05	true	false	null	null	DOWNTREND	0
07/02/2008	4,05	4,15	4,05	4,15	4,1667	4,442	-0,4011	false	false	null	null	DOWNTREND	0
08/02/2008	4,04	4,13	4,05	4,13	4,1522	4,4266	-0,6177	false	false	null	null	DOWNTREND	0
11/02/2008	4,04	4,04	4,08	4,11	4,1431	4,413	-0,6675	false	true	null	null	DOWNTREND	0
12/02/2008	4,1	4,13	4,28	4,28	4,1602	4,4078	-0,0734	false	false	null	null	DOWNTREND	0
13/02/2008	4,24	4,35	4,35	4,39	4,184	4,4055	0,5282	false	false	null	null	DOWNTREND	1
14/02/2008	4,37	4,4	4,42	4,43	4,2135	4,4061	1,1514	false	false	null	null	DOWNTREND	0
15/02/2008	4,4	4,4	4,45	4,45	4,243	4,4078	1,3576	true	false	null	null	DOWNTREND	0
18/02/2008	4,4	4,43	4,43	4,43	4,2664	4,4087	1,3409	false	false	null	null	DOWNTREND	0
19/02/2008	4,45	4,45	4,54	4,6	4,3006	4,4138	1,4376	true	false	null	null	DOWNTREND	0
20/02/2008	4,54	4,55	4,54	4,59	4,3305	4,4188	1,4189	false	false	null	null	DOWNTREND	0
21/02/2008	4,56	4,6	4,6	4,62	4,3642	4,4259	1,5758	false	false	null	null	DOWNTREND	0
22/02/2008	4,5	4,6	4,65	4,65	4,3999	4,4347	1,5987	true	false	null	null	DOWNTREND	0
25/02/2008	4,5	4,63	4,52	4,63	4,4149	4,438	1,3471	false	true	null	null	DOWNTREND	0
26/02/2008	4,51	4,58	4,6	4,6	4,4381	4,4444	1,207	false	false	null	null	UPTREND	0
27/02/2008	4,56	4,59	4,56	4,64	4,4533	4,4489	0,2323	true	false	null	null	UPTREND	0
28/02/2008	4,48	4,55	4,5	4,55	4,4592	4,4509	0,7315	false	false	null	null	UPTREND	0
29/02/2008	4,4	4,52	4,4	4,52	4,4518	4,4489	0,2006	false	false	null	null	UPTREND	0
03/03/2008	4,36	4,45	4,4	4,47	4,4453	4,447	-0,0331	false	true	null	null	UPTREND	-1
04/03/2008	4,4	4,5	4,5	4,5	4,4521	4,4491	0	false	false	null	null	DOWNTREND	0
05/03/2008	4,37	4,5	4,39	4,5	4,4444	4,4468	-0,0569	true	false	null	null	DOWNTREND	0
06/03/2008	4,3	4,35	4,3	4,42	4,4263	4,441	-0,3158	false	false	null	null	DOWNTREND	0
07/03/2008	4,16	4,27	4,22	4,27	4,4005	4,4323	-0,8517	false	false	null	null	DOWNTREND	0
10/03/2008	4,1	4,22	4,15	4,22	4,3692	4,4213	-1,2273	false	false	null	null	DOWNTREND	0
11/03/2008	4,1	4,2	4,13	4,2	4,3393	4,4098	-1,4114	false	true	null	null	DOWNTREND	0
12/03/2008	4,12	4,12	4,13	4,16	4,3131	4,3989	-1,4171	false	false	null	null	DOWNTREND	0
13/03/2008	4,1	4,1	4,13	4,13	4,2903	4,3883	-1,2795	false	true	null	null	DOWNTREND	0
14/03/2008	4,13	4,13	4,2	4,3	4,279	4,3809	-0,9924	true	false	null	null	DOWNTREND	0
17/03/2008	4,05	4,1	4,1	4,15	4,2566	4,3699	-0,9315	false	true	null	null	DOWNTREND	0
18/03/2008	4,15	4,15	4,41	4,41	4,2758	4,3715	-0,1822	false	false	null	null	DOWNTREND	0
19/03/2008	4,36	4,41	4,4	4,42	4,2913	4,3726	0,2054	true	false	null	null	DOWNTREND	1
20/03/2008	4,4	4,4	4,4	4,4	4,3049	4,3737	0,798	false	false	null	null	DOWNTREND	0
21/03/2008	4,4	4,4	4,4	4,4	4,3168	4,3747	0,6792	false	false	null	null	DOWNTREND	0
24/03/2008	4,4	4,4	4,4	4,4	4,3272	4,3757	0,5951	false	false	null	null	DOWNTREND	0
25/03/2008	4,37	4,4	4,4	4,4	4,3363	4,3767	0,5213	false	false	null	null	DOWNTREND	0
26/03/2008	4,3	4,3	4,32	4,35	4,3342	4,3744	0,2908	false	true	null	null	DOWNTREND	0
27/03/2008	4,33	4,33	4,45	4,46	4,3487	4,3774	0,3853	false	false	null	null	DOWNTREND	0
28/03/2008	4,45	4,45	4,45	4,47	4,3614	4,3803	0,4173	false	false	null	null	UPTREND	0
31/03/2008	4,4	4,45	4,55	4,55	4,385	4,3869	0,8372	false	true	null	null	UPTREND	0
01/04/2008	4,55	4,6	4,6	4,65	4,4118	4,3953	0,2668	true	false	null	null	UPTREND	0
02/04/2008	4,6	4,6	4,6	4,6	4,4354	4,4033	1,2089	false	false	null	null	UPTREND	0
03/04/2008	4,65	4,65	4,77	4,8	4,4772	4,4177	1,5165	false	false	null	null	UPTREND	0
04/04/2008	4,75	4,77	4,75	4,8	4,5113	4,4307	1,6005	true	false	null	null	UPTREND	0
07/04/2008	4,74	4,78	4,78	4,78	4,5449	4,4444	1,7502	false	false	null	null	UPTREND	0
08/04/2008	4,7	4,7	4,73	4,75	4,568	4,4556	1,4805	false	false	null	null	UPTREND	0
09/04/2008	4,67	4,73	4,68	4,73	4,582	4,4644	1,147	false	false	null	null	UPTREND	0
10/04/2008	4,59	4,6	4,59	4,6	4,583	4,4693	0,63	false	false	null	null	UPTREND	0
11/04/2008	4,45	4,5	4,45	4,52	4,5664	4,4686	-1	false	false	null	null	UPTREND	-1
14/04/2008	4,35	4,45	4,35	4,45	4,5393	4,4639	-0,7295	false	false	null	null	UPTREND	0
15/04/2008	4,25	4,3	4,27	4,33	4,5057	4,4563	-1,2616	false	true	null	null	UPTREND	0
16/04/2008	4,27	4,27	4,36	4,36	4,4875	4,4525	-1,2656	false	false	null	null	UPTREND	0
17/04/2008	4,3	4,32	4,4	4,4	4,4765	4,4505	-1,0137	true	false	null	null	UPTREND	0
18/04/2008	4,2	4,39	4,35	4,39	4,4607	4,4465	-0,7438	false	false	null	null	DOWNTREND	0
21/04/2008	4,2	4,3	4,34	4,34	4,4456	4,4424	-0,6928	false	false	null	null	DOWNTREND	0
22/04/2008	4,2	4,33	4,23	4,33	4,4187	4,434	-0,2689	false	false	null	null	DOWNTREND	0
23/04/2008	4,2	4,2	4,3	4,3	4,4038	4,4288	-0,9136	false	true	null	null	DOWNTREND	0
24/04/2008	4,25	4,25	4,37	4,37	4,3996	4,4265	-0,7336	false	false	null	null	DOWNTREND	0
25/04/2008	4,3	4,4	4,3	4,4	4,3872	4,4215	-0,5466	true	false	null	null	DOWNTREND	0
28/04/2008	4,3	4,31	4,35	4,37	4,3825	4,4187	-0,3548	false	false	null	null	DOWNTREND	0
29/04/2008	4,34	4,35	4,35	4,35	4,3784	4,416	-0,3521	false	false	null	null	DOWNTREND	0
30/04/2008	4,38	4,4	4,44	4,46	4,3861	4,417	0	true	false	null	null	DOWNTREND	0
01/05/2008	4,44	4,44	4,44	4,44	4,3929	4,4179	0,1726	false	false	null	null	DOWNTREND	1
02/05/2008	4,45	4,45	4,45	4,45	4,4	4,4191	0,3588	true	false	null	null	DOWNTREND	0
05/05/2008	4,4	4,43	4,4	4,44	4,4	4,4184	0,231	false	true	null	null	DOWNTREND	0
06/05/2008	4,5	4,5	4,63	4,67	4,4288	4,4267	0,1765	true	false	null	null	DOWNTREND	0
07/05/2008	4,46	4,63	4,48	4,63	4,4352	4,4288	0,5497	false	false	null	null	DOWNTREND	0
08/05/2008	4,4	4,45	4,43	4,45	4,4345	4,4288	0,5726	false	false	null	null	UPTREND	0
09/05/2008	4,35	4,4	4,4	4,41	4,4302	4,4277	0	false	false	null	null	UPTREND	0
12/05/2008	4,3	4,3	4,36	4,4	4,4214	4,425	-0,0582	false	true	null	null	UPTREND	-1
13/05/2008	4,47	4,5	4,52	4,55	4,4338	4,4287	0	false	false	null	null	UPTREND	0
14/05/2008	4,45	4,52	4,45	4,57	4,4358	4,4296	0,0929	false	true	null	null	UPTREND	1
15/05/2008	4,51	4,51	4,53	4,53	4,4476	4,4335	0,4388	false	false	null	null	UPTREND	0
16/05/2008	4,53	4,53	4,57	4,65	4,4629	4,4389	0,4837	false	false	null	null	UPTREND	0
19/05/2008	4,57	4,57	4,65	4,65	4,4863	4,4472	0,8506	false	false	null	null	UPTREND	0
20/05/2008	4,6	4,6	4,6	4,65	4,5005	4,4531	0,8729	false	false	null	null	UPTREND	0
21/05/2008	4,64	4,65	4,64	4,67	4,5179	4,4605	0,9074	true	false	null	null	UPTREND	0
22/05/2008	4,58	4,63	4,6	4,63	4,5282	4,4659	0,6942	false	false	null	null	UPTREND	0
23/05/2008	4,55	4,6	4,58	4,6	4,5347	4,4704	0,5716	false	false	null	null	UPTREND	0
26/05/2008	4,55	4,55	4,56	4,56	4,5378	4,4739	0,3335	false	true	null	null	UPTREND	0
27/05/2008	4,58	4,59	4,62	4,64	4,5481	4,4797	0,3315	true	false	null	null	UPTREND	0
28/05/2008	4,55	4,58	4,57	4,58	4,5508	4,4832	0,2694	false	false	null	null	DOWNTREND	0
29/05/2008	4,5	4,55	4,53	4,55	4,5482	4,485	0,1734	false	false	null	null	DOWNTREND	0
30/05/2008	4,22	4,55	4,3	4,55	4,5172	4,4778	-1,0581	false	true	null	null	DOWNTREND	-1
02/06/2008	4,3	4,3	4,3	4,3	4,49	4,4708	-0,9995	false	false	null	null	DOWNTREND	0
03/06/2008	4,25	4,28	4,28	4,28	4,4638	4,4633	-1,3718	false	true	null	null	DOWNTREND	0
04/06/2008	4,28	4,3	4,3	4,3	4,4433	4,4569	-0,3062	false	false	null	null	DOWNTREND	0
05/06/2008	4,2	4,2	4,41	4,42	4,4392	4,4551	-0,7926	false	true	null	null	DOWNTREND	0
06/06/2008	4,3	4,3	4,3	4,3	4,4218	4,449	-0,696	false	false	null	null	DOWNTREND	0
09/06/2008	4,15	4,3	4,15	4,3	4,3878	4,4373	-0,9513	false	false	null	null	DOWNTREND	0
10/06/2008	4,05	4,11	4,05	4,11	4,3456	4,4221	-1,5268	false	false	null	null	DOWNTREND	0
11/06/2008	3,95	4	3,95	4,06	4,2961	4,4036	-1,983	false	false	null	null	DOWNTREND	0
12/06/2008	3,95	3,98	3,95	3,98	4,2529	4,3858	-2,121	false	true	null	null	DOWNTREND	0
13/06/2008	3,96	3,98	3,96	3,98	4,2162	4,3691	-2,04	false	false	null	null	DOWNTREND	0
16/06/2008	3,96	3,96	3,96	3,96	4,1842	4,353	-1,7851	false	false	null	null	DOWNTREND	0
17/06/2008	3,71	3,84	3,75	3,84	4,1299	4,3294	-1,9443	false	true	null	null	DOWNTREND	0
18/06/2008	3,75	3,75	3,75	3,75	4,0824	4,3067	-2,0976	false	false	null	null	DOWNTREND	0
19/06/2008	3,72	3,75	3,8	3,8	4,0471	4,2868	-2,143	true	false	null	null	DOWNTREND	0
20/06/2008	3,64	3,73	3,7	3,73	4,0037	4,2638	-1,9908	false	true	null	null	DOWNTREND	0
23/06/2008	3,68	3,7	3,68	3,7	3,9633	4,2409	-1,896	false	false	null	null	DOWNTREND	0
24/06/2008	3,6	3,62	3,62	3,62	3,9204	4,2166	-1,9991	false	true	null	null	DOWNTREND	0
25/06/2008	3,8	3,8	3,88	3,98	3,9153	4,2034	-1,3662	true	false	null	null	DOWNTREND	0
26/06/2008	3,88	3,88	3,88	3,88	3,9109	4,1907	-0,8642	false	false	null	null	DOWNTREND	0
27/06/2008	3,84	3,9	3,84	3,9	3,902	4,1769	-0,3207	true	false	null	null	DOWNTREND	0
30/06/2008	3,7	3,84	3,7	3,84	3,8768	4,1582	-0,6766	false	false	null	null	DOWNTREND	0
01/07/2008	3,46	3,6	3,57	3,6	3,8384	4,1352	-1,1851	false	true	null	null	DOWNTREND	0
02/07/2008	3,47	3,53	3,47	3,53	3,7924	4,1091	-1,7695	false	false	null	null	DOWNTREND	0
03/07/2008	3,39	3,4	3,4	3,4	3,7433	4,0813	-2,0928	false	true	null	null	DOWNTREND	0
04/07/2008	3,42	3,5	3,42	3,5	3,7029	4,0553	-2,1449	true	false	null	null	DOWNTREND	0
07/07/2008	3,35	3,4	3,36	3,4	3,6601	4,0281	-2,0891	false	false	null	null	DOWNTREND	0
08/07/2008	3,3	3,36	3,36	3,36	3,6225	4,0019	-1,9139	false	true	null	null	DOWNTREND	0
09/07/2008	3,36	3,36	3,36	3,36	3,5897	3,9767	-1,8039	false	false	null	null	DOWNTREND	0
10/07/2008	3,3	3,36	3,31	3,36	3,5548	3,9505	-1,7028	false	false	null	null	DOWNTREND	0
11/07/2008	3,3	3,3	3,3	3,3	3,5229	3,925	-1,6032	false	false	null	null	DOWNTREND	0
14/07/2008	3,3	3,3	3,31	3,31	3,4963	3,9009	-1,5065	true	false	null	null	DOWNTREND	0
15/07/2008	3,25	3,25	3,3	3,3	3,4718	3,8774	-1,3344	false	true	null	null	DOWNTREND	0
16/07/2008	3,35	3,35	3,35	3,35	3,4565	3,8567	-1,0887	false	false	null	null	DOWNTREND	0
17/07/2008	3,5	3,53	3,55	3,55	3,4682	3,8446	-0,4666	false	false	null	null	DOWNTREND	0
18/07/2008	3,55	3,55	3,55	3,55	3,4784	3,8331	0,1114	false	false	null	null	DOWNTREND	1
21/07/2008	3,45	3,5	3,55	3,55	3,4874	3,822	0,5123	false	true	null	null	UPTREND	0
22/07/2008	3,5	3,5	3,5	3,5	3,489	3,8094	0,3594	false	false	null	null	UPTREND	0
23/07/2008	3,5	3,55	3,5	3,55	3,4903	3,7972	0,1839	true	false	null	null	UPTREND	0
24/07/2008	3,4	3,5	3,4	3,5	3,4791	3,7817	-1,0294	false	true	null	null	UPTREND	-1
25/07/2008	3,41	3,45	3,41	3,45	3,4704	3,7671	-0,3204	false	false	null	null	UPTREND	0
28/07/2008	3,41	3,41	3,41	3,41	3,4629	3,7531	-0,4567	false	false	null	null	UPTREND	0
29/07/2008	3,41	3,41	3,41	3,41	3,4563	3,7396	-0,3792	false	false	null	null	UPTREND	0
30/07/2008	3,41	3,41	3,41	3,41	3,4505	3,7267	-0,3319	false	false	null	null	UPTREND	0
31/07/2008	3,41	3,41	3,41	3,41	3,4454	3,7143	-0,2905	false	false	null	null	UPTREND	0
01/08/2008	3,41	3,41	3,41	3,41	3,441	3,7023	-0,2543	false	false	null	null	UPTREND	0
04/08/2008	3,41	3,41	3,41	3,41	3,4371	3,6909	-0,2225	false	false	null	null	UPTREND	0
05/08/2008	3,41	3,41	3,41	3,41	3,4337	3,6799	-0,1947	false	false	null	null	UPTREND	0
06/08/2008	3,41	3,41	3,41	3,41	3,4308	3,6693	-0,1704	false	false	null	null	UPTREND	0
07/08/2008	3,41	3,41	3,41	3,41	3,4282	3,6591	-0,1491	false	false	null	null	UPTREND	0
08/08/2008	3,41	3,41	3,41	3,41	3,4259	3,6493	-0,1305	false	false	null	null	UPTREND	0
11/08/2008	3,41	3,41	3,41	3,41	3,4239	3,64	-0,1142	false	false	null	null	UPTREND	0
12/08/2008	3,41	3,41	3,41	3,41	3,4222	3,6309	-0,0999	false	false	null	null	UPTREND	0
13/08/2008	3,41	3,41	3,41	3,41	3,4206	3,6223	-0,0874	false	false	null	null	UPTREND	0
14/08/2008	3,41	3,41	3,41	3,41	3,4193	3,614	-0,0765	false	false	null	null	UPTREND	0
15/08/2008	3,41	3,41	3,41	3,41	3,4182	3,606	-0,0669	false	false	null	null	UPTREND	0
18/08/2008	3,41	3,41	3,41	3,41	3,4171	3,5983	-0,0586	false	false	null	null	UPTREND	0
19/08/2008	2,8	2,85	2,8	2,85	3,34	3,567	-1,3104	false	false	null	null	UPTREND	0
20/08/2008	2,75	2,8	2,75	2,8	3,2662	3,5349	-2,3618	false	false	null	null	UPTREND	0
21/08/2008	2,75	2,76	2,76	2,76	3,203	3,5045	-3,1	false	true	null	null	UPTREND	0
22/08/2008	2,76	2,76	2,83	2,83	3,1563	3,4781	-2,7218	false	false	null	null	UPTREND	0
25/08/2008	2,8	2,83	2,8	2,83	3,1118	3,4515	-2,3878	true	false	null	null	UPTREND	0
26/08/2008	2,71	2,77	2,71	2,77	3,0616	3,4224	-2,2242	false	false	null	null	UPTREND	0
27/08/2008	2,68	2,68	2,75	2,75	3,0226	3,396	-2,071	false	true	null	null	UPTREND	0
28/08/2008	2,75	2,8	2,8	2,8	2,9948	3,3727	-1,8593	false	false	null	null	DOWNTREND	0
29/08/2008	2,8	2,8	2,8	2,8	2,9704	3,3502	-1,4745	false	false	null	null	DOWNTREND	0
01/09/2008	2,8	2,8	2,8	2,8	2,9491	3,3286	-1,2011	false	false	null	null	DOWNTREND	0
02/09/2008	2,72	2,78	2,72	2,8	2,9205	3,3048	-1,2139	true	false	null	null	DOWNTREND	0
03/09/2008	2,68	2,68	2,68	2,68	2,8904	3,2803	-1,3032	false	false	null	null	DOWNTREND	0
04/09/2008	2,57	2,6	2,58	2,6	2,8516	3,2528	-1,5713	false	false	null	null	DOWNTREND	0
05/09/2008	2,5	2,55	2,53	2,55	2,8114	3,2245	-1,7436	false	true	null	null	DOWNTREND	0
08/09/2008	2,52	2,55	2,52	2,55	2,775	3,1968	-1,8485	false	false	null	null	DOWNTREND	0
09/09/2008	2,5	2,53	2,5	2,6	2,7406	3,1695	-1,772	true	false	null	null	DOWNTREND	0
10/09/2008	2,5	2,5	2,55	2,55	2,7168	3,1452	-1,5082	false	true	null	null	DOWNTREND	0
